"","HomePlanet","CryoSleep","deck","num","side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported"
"6945","Mars","0","F",1523,"P","TRAPPIST-1e",55,"0",1236,0,52,0,0,"0"
"6946","Earth","0","F",1525,"P","TRAPPIST-1e",21,"0",0,70,2,0,486,"0"
"6947","Earth","1","G",1185,"P","55 Cancri e",42,"0",0,0,0,0,0,"1"
"6948","Earth","0","F",1526,"P","TRAPPIST-1e",40,"0",2,147,0,1695,1147,"0"
"6949","Mars","1","F",1527,"P","TRAPPIST-1e",30,"0",0,0,0,0,0,"1"
"6950","Europa","1","E",477,"P","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"6951","Earth","1","G",1186,"P","PSO J318.5-22",43,"0",0,0,0,0,0,"0"
"6952","Earth","0","F",1416,"S","TRAPPIST-1e",20,"0",9,0,1540,0,0,"0"
"6953","Earth","0","F",1417,"S","PSO J318.5-22",19,"0",40,0,77,572,0,"0"
"6954","Europa","0","C",240,"P","TRAPPIST-1e",40,"0",0,3508,761,12,32,"1"
"6955","Earth","1","G",1198,"S","PSO J318.5-22",17,"0",0,0,0,0,0,"1"
"6956","Earth","0","G",1190,"P","TRAPPIST-1e",62,"0",240,0,0,586,10,"0"
"6957","Earth","1","G",1191,"P","TRAPPIST-1e",32,"0",0,0,0,0,0,"0"
"6958","Earth","1","G",1192,"P","TRAPPIST-1e",37,"0",0,0,0,0,0,"0"
"6959","Earth","0","E",478,"P","TRAPPIST-1e",40,"0",0,0,0,7,782,"0"
"6960","Earth","0","G",1193,"P","55 Cancri e",25,"0",0,653,21,0,0,"0"
"6961","Europa","1","B",277,"S","55 Cancri e",17,"0",0,0,0,0,0,"1"
"6962","Europa","1","B",277,"S","TRAPPIST-1e",46,"0",0,0,0,0,0,"1"
"6963","Europa","0","B",277,"S","TRAPPIST-1e",38,"0",4,5974,0,3682,197,"0"
"6964","Europa","0","B",277,"S","55 Cancri e",43,"1",0,486,0,0,2470,"0"
"6965","Europa","0","C",271,"S","55 Cancri e",28,"0",6,3392,3944,987,0,"1"
"6966","Europa","1","C",271,"S","TRAPPIST-1e",31,"1",0,0,0,0,0,"1"
"6967","Europa","1","C",271,"S","PSO J318.5-22",35,"0",0,0,0,0,0,"1"
"6968","Earth","0","F",1531,"P","TRAPPIST-1e",19,"0",105,271,1,377,17,"1"
"6969","Earth","0","F",1418,"S","TRAPPIST-1e",24,"0",0,0,217,0,544,"0"
"6970","Mars","1","E",479,"P","55 Cancri e",20,"0",0,0,0,0,0,"0"
"6971","Europa","0","C",272,"S","TRAPPIST-1e",16,"0",0,1417,3,27,186,"1"
"6972","Europa","1","C",272,"S","55 Cancri e",45,"0",0,0,0,0,0,"1"
"6973","Earth","0","G",1194,"P","TRAPPIST-1e",19,"0",294,79,536,0,0,"0"
"6974","Earth","0","F",1419,"S","TRAPPIST-1e",23,"0",0,1089,311,0,0,"1"
"6975","Earth","0","G",1195,"P","TRAPPIST-1e",19,"0",0,78,801,0,7,"0"
"6976","Mars","0","F",1420,"S","TRAPPIST-1e",32,"0",193,0,1116,0,0,"0"
"6977","Earth","0","G",1201,"S","TRAPPIST-1e",41,"0",85,804,0,0,0,"1"
"6978","Earth","0","F",1533,"P","TRAPPIST-1e",30,"0",1110,0,439,5,0,"0"
"6979","Europa","0","B",278,"S","55 Cancri e",41,"1",0,10049,214,5287,1845,"0"
"6980","Mars","0","F",1534,"P","TRAPPIST-1e",7,"0",0,0,0,0,0,"1"
"6981","Earth","0","G",1197,"P","TRAPPIST-1e",39,"0",1,875,0,6,0,"1"
"6982","Earth","0","F",1535,"P","TRAPPIST-1e",47,"0",0,61,805,0,6,"1"
"6983","Earth","0","G",1204,"S","TRAPPIST-1e",21,"0",550,0,61,4,5,"0"
"6984","Earth","1","G",1200,"P","TRAPPIST-1e",29,"0",0,0,0,0,0,"1"
"6985","Earth","0","G",1200,"P","TRAPPIST-1e",19,"0",879,0,0,10,0,"0"
"6986","Mars","1","F",1423,"S","TRAPPIST-1e",50,"0",0,0,0,0,0,"1"
"6987","Europa","0","A",79,"P","TRAPPIST-1e",28,"0",0,132,4,1915,0,"0"
"6988","Mars","0","E",8,"P","TRAPPIST-1e",38,"0",1126,0,23,34,0,"0"
"6989","Earth","0","G",1205,"S","PSO J318.5-22",24,"0",549,3,201,0,0,"0"
"6990","Europa","0","A",90,"S","55 Cancri e",31,"0",0,2954,0,170,756,"0"
"6991","Europa","1","E",481,"P","TRAPPIST-1e",38,"0",0,0,0,0,0,"1"
"6992","Europa","1","B",244,"P","55 Cancri e",26,"0",0,0,0,0,0,"1"
"6993","Earth","1","G",1202,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"0"
"6994","Europa","1","B",279,"S","55 Cancri e",45,"0",0,0,0,0,0,"1"
"6995","Europa","1","B",279,"S","TRAPPIST-1e",47,"0",0,0,0,0,0,"1"
"6996","Europa","1","B",279,"S","TRAPPIST-1e",60,"0",0,0,0,0,0,"1"
"6997","Earth","0","E",483,"P","55 Cancri e",42,"0",0,279,30,409,0,"1"
"6998","Earth","0","E",495,"S","TRAPPIST-1e",43,"0",20,0,726,0,0,"0"
"6999","Earth","1","G",493,"S","PSO J318.5-22",17,"0",0,0,0,0,0,"0"
"7000","Earth","1","G",1203,"P","TRAPPIST-1e",17,"0",0,0,0,0,0,"0"
"7001","Earth","1","G",1208,"S","TRAPPIST-1e",20,"0",0,0,0,0,0,"0"
"7002","Earth","0","G",1204,"P","TRAPPIST-1e",18,"0",960,672,0,0,168,"0"
"7003","Mars","0","F",1539,"P","TRAPPIST-1e",24,"0",559,0,299,814,0,"0"
"7004","Earth","0","F",1540,"P","55 Cancri e",25,"0",244,0,40,294,124,"0"
"7005","Earth","0","F",1541,"P","PSO J318.5-22",20,"0",120,321,0,932,175,"0"
"7006","Earth","0","G",1205,"P","TRAPPIST-1e",23,"0",509,0,193,0,2,"0"
"7007","Europa","1","B",281,"S","TRAPPIST-1e",48,"0",0,0,0,0,0,"1"
"7008","Europa","0","B",281,"S","55 Cancri e",26,"0",286,3387,575,213,548,"1"
"7009","Europa","1","B",281,"S","55 Cancri e",36,"0",0,0,0,0,0,"1"
"7010","Europa","1","C",275,"S","55 Cancri e",27,"0",0,0,0,0,0,"1"
"7011","Europa","0","A",80,"P","55 Cancri e",41,"0",0,1616,0,758,400,"1"
"7012","Earth","1","G",1210,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"7013","Mars","0","E",496,"S","TRAPPIST-1e",71,"0",1243,0,5,16,34,"0"
"7014","Earth","1","G",1211,"S","TRAPPIST-1e",64,"0",0,0,0,0,0,"0"
"7015","Europa","0","B",282,"S","TRAPPIST-1e",33,"0",0,397,0,1249,845,"0"
"7016","Earth","0","F",1543,"P","55 Cancri e",24,"0",786,0,0,309,0,"1"
"7017","Europa","1","D",223,"S","TRAPPIST-1e",35,"0",0,0,0,0,0,"1"
"7018","Earth","1","G",1206,"P","PSO J318.5-22",13,"0",0,0,0,0,0,"1"
"7019","Earth","1","G",1207,"P","TRAPPIST-1e",11,"0",0,0,0,0,0,"1"
"7020","Mars","1","F",1426,"S","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"7021","Mars","1","F",1545,"P","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"7022","Mars","1","F",1545,"P","TRAPPIST-1e",36,"0",0,0,0,0,0,"1"
"7023","Earth","0","F",1546,"P","PSO J318.5-22",22,"0",27,0,0,663,0,"0"
"7024","Europa","0","C",276,"S","TRAPPIST-1e",56,"0",0,5711,0,0,50,"1"
"7025","Mars","1","F",1429,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"1"
"7026","Earth","0","G",1215,"S","TRAPPIST-1e",46,"0",0,0,1,0,1778,"0"
"7027","Mars","0","E",485,"P","PSO J318.5-22",43,"0",244,0,358,160,800,"1"
"7028","Earth","0","G",1209,"P","55 Cancri e",25,"0",0,1435,0,0,0,"1"
"7029","Europa","0","B",233,"S","TRAPPIST-1e",26,"0",36,2285,0,2287,159,"0"
"7030","Earth","0","G",1210,"P","55 Cancri e",14,"0",0,184,16,1234,0,"0"
"7031","Earth","0","G",1216,"S","TRAPPIST-1e",63,"0",174,282,321,8,0,"1"
"7032","Mars","0","E",486,"P","TRAPPIST-1e",29,"0",558,0,386,355,0,"0"
"7033","Mars","1","E",486,"P","PSO J318.5-22",45,"0",0,0,0,0,0,"1"
"7034","Earth","1","G",1217,"S","TRAPPIST-1e",15,"0",0,0,0,0,0,"1"
"7035","Mars","0","D",224,"S","TRAPPIST-1e",19,"0",193,0,2956,0,0,"1"
"7036","Earth","0","E",487,"P","TRAPPIST-1e",53,"0",2,794,425,0,397,"0"
"7037","Mars","0","F",1431,"S","TRAPPIST-1e",45,"0",2,36,1110,9,0,"0"
"7038","Europa","0","C",278,"S","55 Cancri e",41,"0",0,2383,0,2,97,"1"
"7039","Mars","0","F",1550,"P","TRAPPIST-1e",68,"1",523,0,859,201,782,"0"
"7040","Mars","1","F",1550,"P","TRAPPIST-1e",5,"0",0,0,0,0,0,"1"
"7041","Mars","0","F",1550,"P","TRAPPIST-1e",27,"1",30,0,910,0,0,"1"
"7042","Earth","0","F",1551,"P","55 Cancri e",20,"0",30,132,1121,0,0,"1"
"7043","Mars","0","F",1432,"S","TRAPPIST-1e",54,"1",1770,7,228,0,0,"0"
"7044","Earth","0","F",1433,"S","TRAPPIST-1e",18,"0",0,0,0,484,320,"0"
"7045","Europa","0","C",241,"P","55 Cancri e",45,"0",66,5974,0,0,625,"1"
"7046","Europa","1","B",283,"S","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"7047","Europa","0","B",283,"S","TRAPPIST-1e",37,"0",1577,11396,0,1014,560,"1"
"7048","Earth","0","F",1552,"P","TRAPPIST-1e",30,"0",0,2,0,690,86,"0"
"7049","Mars","0","F",1553,"P","TRAPPIST-1e",51,"1",511,0,291,4212,0,"0"
"7050","Mars","1","F",1553,"P","TRAPPIST-1e",3,"0",0,0,0,0,0,"1"
"7051","Mars","1","F",1553,"P","TRAPPIST-1e",3,"0",0,0,0,0,0,"1"
"7052","Earth","0","F",1554,"P","TRAPPIST-1e",19,"0",2110,0,0,0,1,"0"
"7053","Earth","0","E",499,"S","TRAPPIST-1e",19,"0",0,789,0,0,0,"0"
"7054","Earth","0","E",499,"S","TRAPPIST-1e",6,"0",0,0,0,0,0,"1"
"7055","Earth","0","E",499,"S","55 Cancri e",4,"0",0,0,0,0,0,"1"
"7056","Europa","0","B",284,"S","TRAPPIST-1e",23,"0",3580,564,103,13902,90,"0"
"7057","Earth","0","F",1434,"S","TRAPPIST-1e",37,"0",1442,4,0,3,0,"0"
"7058","Mars","0","F",1435,"S","55 Cancri e",18,"0",1092,0,208,150,0,"0"
"7059","Earth","0","F",1436,"S","PSO J318.5-22",29,"0",5,598,1,0,0,"0"
"7060","Earth","0","E",488,"P","TRAPPIST-1e",25,"0",0,779,0,2,6,"0"
"7061","Earth","0","F",1555,"P","TRAPPIST-1e",52,"0",0,0,47,2059,0,"0"
"7062","Mars","1","F",1437,"S","TRAPPIST-1e",24,"0",0,0,0,0,0,"0"
"7063","Mars","0","F",1437,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"7064","Earth","0","F",1557,"P","PSO J318.5-22",25,"0",15,3,0,635,0,"0"
"7065","Europa","1","B",246,"P","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"7066","Europa","0","B",246,"P","PSO J318.5-22",32,"1",2502,700,1104,13902,484,"0"
"7067","Earth","0","F",1559,"P","TRAPPIST-1e",58,"0",1366,257,0,0,311,"0"
"7068","Earth","0","F",1560,"P","TRAPPIST-1e",44,"0",657,0,103,0,394,"0"
"7069","Earth","0","G",1214,"P","TRAPPIST-1e",41,"0",0,0,0,0,908,"0"
"7070","Earth","0","G",1219,"S","TRAPPIST-1e",24,"0",0,0,643,167,0,"1"
"7071","Earth","1","G",1215,"P","TRAPPIST-1e",41,"0",0,0,0,0,0,"1"
"7072","Earth","1","G",1215,"P","PSO J318.5-22",23,"0",0,0,0,0,0,"1"
"7073","Europa","0","C",279,"S","TRAPPIST-1e",27,"0",390,1377,0,2809,4914,"0"
"7074","Europa","1","C",279,"S","55 Cancri e",61,"0",0,0,0,0,0,"1"
"7075","Earth","0","F",1561,"P","TRAPPIST-1e",18,"0",0,732,2,13,47,"1"
"7076","Earth","1","G",1221,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"7077","Europa","1","B",286,"S","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"7078","Europa","1","B",286,"S","55 Cancri e",15,"0",0,0,0,0,0,"1"
"7079","Earth","0","G",1223,"S","55 Cancri e",12,"0",0,0,0,0,0,"1"
"7080","Earth","0","F",1439,"S","PSO J318.5-22",40,"0",420,0,345,1,0,"0"
"7081","Earth","0","F",1562,"P","TRAPPIST-1e",19,"0",122,2,0,480,565,"1"
"7082","Mars","1","F",1440,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"7083","Europa","0","A",81,"P","TRAPPIST-1e",48,"1",313,2864,0,0,12424,"0"
"7084","Europa","0","A",81,"P","55 Cancri e",37,"0",18,2669,0,1229,1157,"0"
"7085","Earth","0","F",1442,"S","TRAPPIST-1e",35,"0",4,53,0,0,844,"0"
"7086","Earth","0","F",1564,"P","TRAPPIST-1e",29,"0",0,0,702,0,56,"0"
"7087","Earth","0","E",501,"S","TRAPPIST-1e",54,"0",118,0,0,669,0,"0"
"7088","Earth","1","G",1225,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"7089","Earth","0","E",489,"P","TRAPPIST-1e",22,"0",0,19,1468,2,119,"1"
"7090","Earth","1","G",1216,"P","PSO J318.5-22",18,"0",0,0,0,0,0,"1"
"7091","Earth","0","E",490,"P","TRAPPIST-1e",26,"0",0,652,97,43,0,"1"
"7092","Earth","0","F",1444,"S","PSO J318.5-22",19,"0",10,24,0,0,565,"0"
"7093","Earth","0","F",1569,"P","TRAPPIST-1e",22,"0",0,0,441,0,423,"0"
"7094","Europa","1","C",244,"P","TRAPPIST-1e",17,"0",0,0,0,0,0,"1"
"7095","Earth","0","F",1445,"S","TRAPPIST-1e",18,"0",388,182,0,66,140,"0"
"7096","Mars","1","F",1570,"P","55 Cancri e",39,"0",0,0,0,0,0,"1"
"7097","Europa","0","B",247,"P","TRAPPIST-1e",37,"0",2,7272,0,50,1282,"1"
"7098","Europa","1","B",247,"P","55 Cancri e",17,"0",0,0,0,0,0,"1"
"7099","Europa","0","B",247,"P","55 Cancri e",25,"0",0,772,0,125,5913,"0"
"7100","Europa","0","B",247,"P","TRAPPIST-1e",9,"0",0,0,0,0,0,"1"
"7101","Earth","1","G",1227,"S","55 Cancri e",15,"0",0,0,0,0,0,"0"
"7102","Earth","0","F",1571,"P","TRAPPIST-1e",19,"0",380,0,416,0,8,"0"
"7103","Mars","0","E",493,"P","TRAPPIST-1e",18,"0",3591,0,158,0,120,"0"
"7104","Mars","0","D",237,"P","TRAPPIST-1e",50,"1",828,0,572,1367,0,"0"
"7105","Earth","1","G",1228,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"0"
"7106","Earth","1","G",1217,"P","PSO J318.5-22",19,"0",0,0,0,0,0,"0"
"7107","Europa","1","B",287,"S","55 Cancri e",33,"0",0,0,0,0,0,"1"
"7108","Europa","0","D",239,"P","TRAPPIST-1e",23,"0",30,2237,1,49,52,"1"
"7109","Europa","0","D",239,"P","TRAPPIST-1e",39,"0",2,530,0,65,1360,"0"
"7110","Earth","0","E",502,"S","PSO J318.5-22",14,"0",80,130,0,1323,0,"0"
"7111","Earth","0","F",1572,"P","55 Cancri e",14,"0",653,0,4,0,0,"0"
"7112","Earth","0","G",1229,"S","PSO J318.5-22",45,"0",1,7,56,613,0,"1"
"7113","Earth","1","G",1230,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"7114","Mars","0","F",1574,"P","TRAPPIST-1e",36,"0",32,355,1826,9,0,"1"
"7115","Europa","1","B",288,"S","55 Cancri e",19,"0",0,0,0,0,0,"1"
"7116","Europa","1","B",288,"S","TRAPPIST-1e",59,"0",0,0,0,0,0,"1"
"7117","Europa","0","B",288,"S","TRAPPIST-1e",31,"0",0,1000,0,19,1776,"0"
"7118","Europa","1","C",281,"S","55 Cancri e",31,"0",0,0,0,0,0,"1"
"7119","Europa","0","C",281,"S","TRAPPIST-1e",39,"0",8209,18,432,3560,54,"0"
"7120","Europa","0","C",281,"S","TRAPPIST-1e",28,"0",0,2674,1309,18,11,"1"
"7121","Europa","1","C",281,"S","TRAPPIST-1e",19,"0",0,0,0,0,0,"1"
"7122","Europa","0","C",245,"P","TRAPPIST-1e",29,"0",220,1130,0,7,951,"1"
"7123","Earth","1","G",1219,"P","55 Cancri e",0,"0",0,0,0,0,0,"1"
"7124","Earth","0","G",1219,"P","55 Cancri e",15,"0",0,714,0,0,0,"1"
"7125","Earth","0","F",1450,"S","TRAPPIST-1e",18,"0",0,0,0,1586,0,"0"
"7126","Europa","1","C",282,"S","55 Cancri e",49,"0",0,0,0,0,0,"1"
"7127","Earth","0","F",1451,"S","TRAPPIST-1e",36,"0",0,7,661,0,93,"1"
"7128","Europa","1","C",283,"S","55 Cancri e",40,"0",0,0,0,0,0,"1"
"7129","Europa","1","C",283,"S","TRAPPIST-1e",56,"0",0,0,0,0,0,"1"
"7130","Earth","1","G",1231,"S","PSO J318.5-22",67,"0",0,0,0,0,0,"1"
"7131","Earth","0","E",495,"P","TRAPPIST-1e",44,"0",0,204,135,225,223,"0"
"7132","Earth","0","G",1232,"S","TRAPPIST-1e",17,"0",214,552,0,241,0,"0"
"7133","Mars","1","F",1579,"P","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"7134","Mars","0","F",1579,"P","TRAPPIST-1e",23,"0",463,0,658,0,0,"0"
"7135","Mars","0","F",1452,"S","55 Cancri e",28,"0",2484,136,42,0,0,"0"
"7136","Mars","1","F",1453,"S","TRAPPIST-1e",54,"0",0,0,0,0,0,"1"
"7137","Mars","1","F",1454,"S","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"7138","Europa","0","A",83,"P","55 Cancri e",40,"1",0,21,0,1503,1392,"0"
"7139","Europa","1","A",83,"P","TRAPPIST-1e",39,"0",0,0,0,0,0,"1"
"7140","Europa","1","C",246,"P","55 Cancri e",40,"0",0,0,0,0,0,"1"
"7141","Earth","0","F",1457,"S","PSO J318.5-22",20,"0",11,725,0,0,0,"1"
"7142","Earth","0","G",1235,"S","TRAPPIST-1e",18,"0",761,21,27,0,0,"1"
"7143","Mars","0","F",1583,"P","PSO J318.5-22",17,"0",3651,0,2228,38,0,"0"
"7144","Europa","1","B",250,"P","55 Cancri e",35,"0",0,0,0,0,0,"1"
"7145","Earth","0","G",1237,"S","TRAPPIST-1e",31,"0",0,0,185,584,0,"0"
"7146","Earth","0","G",1223,"P","TRAPPIST-1e",40,"0",0,0,84,798,0,"0"
"7147","Europa","1","C",284,"S","PSO J318.5-22",50,"0",0,0,0,0,0,"1"
"7148","Earth","0","F",1458,"S","TRAPPIST-1e",21,"0",0,0,114,2,683,"0"
"7149","Earth","0","E",496,"P","TRAPPIST-1e",29,"0",767,16,9,0,0,"0"
"7150","Europa","0","A",92,"S","55 Cancri e",63,"0",0,5036,4,519,0,"1"
"7151","Mars","0","F",1584,"P","TRAPPIST-1e",19,"0",37,0,1288,0,0,"1"
"7152","Mars","0","D",240,"P","TRAPPIST-1e",36,"0",1103,3,0,0,659,"0"
"7153","Earth","0","F",1585,"P","55 Cancri e",48,"0",0,172,115,1,645,"0"
"7154","Europa","0","E",497,"P","TRAPPIST-1e",33,"0",81,1125,481,505,1261,"0"
"7155","Mars","0","D",226,"S","TRAPPIST-1e",28,"0",2703,0,4,1,0,"0"
"7156","Earth","0","G",1224,"P","TRAPPIST-1e",39,"0",0,0,0,847,1,"0"
"7157","Earth","1","G",1239,"S","PSO J318.5-22",27,"0",0,0,0,0,0,"1"
"7158","Europa","1","B",289,"S","55 Cancri e",58,"0",0,0,0,0,0,"1"
"7159","Europa","1","B",290,"S","55 Cancri e",44,"0",0,0,0,0,0,"1"
"7160","Earth","1","G",1226,"P","TRAPPIST-1e",23,"0",0,0,0,0,0,"1"
"7161","Earth","0","F",1586,"P","55 Cancri e",21,"0",618,33,1,2,0,"1"
"7162","Europa","0","C",247,"P","55 Cancri e",53,"0",8,1489,0,2723,7401,"0"
"7163","Europa","1","C",247,"P","TRAPPIST-1e",14,"0",0,0,0,0,0,"1"
"7164","Earth","1","G",1227,"P","PSO J318.5-22",17,"0",0,0,0,0,0,"1"
"7165","Europa","0","C",285,"S","55 Cancri e",25,"0",0,16016,1025,189,1037,"1"
"7166","Europa","0","C",285,"S","55 Cancri e",44,"1",3010,26,0,62,904,"0"
"7167","Europa","0","C",285,"S","55 Cancri e",24,"0",145,4224,0,5,61,"1"
"7168","Earth","0","G",1240,"S","TRAPPIST-1e",24,"0",0,7,127,639,37,"0"
"7169","Earth","1","G",1241,"S","TRAPPIST-1e",24,"0",0,0,0,0,0,"1"
"7170","Earth","1","G",1242,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"7171","Earth","1","G",1242,"S","55 Cancri e",7,"0",0,0,0,0,0,"0"
"7172","Earth","1","G",1242,"S","PSO J318.5-22",3,"0",0,0,0,0,0,"1"
"7173","Earth","0","F",1461,"S","TRAPPIST-1e",18,"0",711,12,0,83,0,"1"
"7174","Earth","1","G",1242,"S","TRAPPIST-1e",4,"0",0,0,0,0,0,"0"
"7175","Europa","1","B",292,"S","55 Cancri e",40,"0",0,0,0,0,0,"1"
"7176","Earth","1","G",1244,"S","TRAPPIST-1e",16,"0",0,0,0,0,0,"0"
"7177","Europa","1","B",294,"S","55 Cancri e",25,"0",0,0,0,0,0,"1"
"7178","Earth","1","G",1245,"S","TRAPPIST-1e",10,"0",0,0,0,0,0,"1"
"7179","Earth","1","G",1229,"P","PSO J318.5-22",40,"0",0,0,0,0,0,"1"
"7180","Mars","1","F",1591,"P","TRAPPIST-1e",19,"0",0,0,0,0,0,"1"
"7181","Europa","1","B",251,"P","55 Cancri e",15,"0",0,0,0,0,0,"1"
"7182","Earth","0","G",1230,"P","TRAPPIST-1e",24,"0",0,636,136,37,0,"0"
"7183","Mars","1","F",1465,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"7184","Earth","0","F",1466,"S","TRAPPIST-1e",29,"0",0,7,31,700,0,"0"
"7185","Mars","0","D",227,"S","TRAPPIST-1e",37,"1",2771,0,6,1,10,"0"
"7186","Earth","1","G",1247,"S","PSO J318.5-22",49,"0",0,0,0,0,0,"0"
"7187","Earth","0","G",1231,"P","TRAPPIST-1e",42,"0",1132,0,0,77,608,"0"
"7188","Earth","1","G",1231,"P","TRAPPIST-1e",54,"0",0,0,0,0,0,"1"
"7189","Earth","1","G",1232,"P","TRAPPIST-1e",33,"0",0,0,0,0,0,"0"
"7190","Europa","0","C",250,"P","TRAPPIST-1e",27,"0",0,6,0,7786,0,"0"
"7191","Earth","1","G",1248,"S","TRAPPIST-1e",53,"0",0,0,0,0,0,"0"
"7192","Earth","0","F",1467,"S","TRAPPIST-1e",28,"0",0,817,58,0,25,"1"
"7193","Europa","0","C",286,"S","TRAPPIST-1e",24,"0",812,5450,0,1,262,"1"
"7194","Earth","0","F",1596,"P","PSO J318.5-22",20,"0",0,0,8,1,1175,"0"
"7195","Earth","0","G",1233,"P","TRAPPIST-1e",0,"0",0,0,0,0,0,"0"
"7196","Earth","0","F",1597,"P","TRAPPIST-1e",24,"0",0,96,0,597,0,"0"
"7197","Earth","1","G",1234,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"7198","Mars","1","F",1598,"P","TRAPPIST-1e",42,"0",0,0,0,0,0,"1"
"7199","Europa","0","C",287,"S","55 Cancri e",32,"1",0,48,0,3204,112,"0"
"7200","Europa","0","B",252,"P","TRAPPIST-1e",36,"0",0,2979,0,68,347,"1"
"7201","Europa","0","B",252,"P","TRAPPIST-1e",40,"0",0,0,0,0,0,"1"
"7202","Earth","0","F",1599,"P","TRAPPIST-1e",30,"0",574,0,0,25,2,"0"
"7203","Mars","0","E",499,"P","TRAPPIST-1e",34,"0",751,0,185,0,77,"0"
"7204","Mars","0","F",1601,"P","TRAPPIST-1e",37,"0",1000,0,80,40,0,"0"
"7205","Europa","0","B",295,"S","TRAPPIST-1e",41,"0",0,0,0,0,0,"1"
"7206","Europa","1","B",295,"S","55 Cancri e",25,"0",0,0,0,0,0,"1"
"7207","Mars","0","F",1602,"P","TRAPPIST-1e",39,"0",332,0,728,2,86,"1"
"7208","Earth","0","G",1235,"P","55 Cancri e",0,"0",0,0,0,0,0,"1"
"7209","Mars","0","F",1603,"P","TRAPPIST-1e",54,"0",1144,140,2,2,0,"0"
"7210","Earth","1","G",1236,"P","TRAPPIST-1e",16,"0",0,0,0,0,0,"0"
"7211","Earth","0","G",1251,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"7212","Earth","1","G",1251,"S","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"7213","Mars","0","F",1470,"S","TRAPPIST-1e",46,"0",5888,1180,13,12,0,"0"
"7214","Earth","0","G",1237,"P","TRAPPIST-1e",23,"0",40,4,9,318,1413,"0"
"7215","Earth","0","F",1471,"S","TRAPPIST-1e",18,"0",110,103,471,11,1,"0"
"7216","Earth","0","F",1604,"P","PSO J318.5-22",27,"0",2647,0,0,42,32,"0"
"7217","Earth","1","G",1238,"P","PSO J318.5-22",24,"0",0,0,0,0,0,"0"
"7218","Europa","0","B",253,"P","TRAPPIST-1e",27,"0",118,1769,4127,118,619,"1"
"7219","Europa","0","D",241,"P","TRAPPIST-1e",24,"0",0,82,0,1624,77,"0"
"7220","Europa","0","A",93,"S","TRAPPIST-1e",25,"1",1,4298,0,0,2,"1"
"7221","Europa","1","B",296,"S","TRAPPIST-1e",30,"0",0,0,0,0,0,"1"
"7222","Earth","0","G",1239,"P","TRAPPIST-1e",19,"0",0,28,62,24,1686,"0"
"7223","Earth","0","F",1605,"P","55 Cancri e",18,"0",1,5,305,347,0,"0"
"7224","Europa","1","E",500,"P","55 Cancri e",49,"0",0,0,0,0,0,"1"
"7225","Earth","0","G",1240,"P","TRAPPIST-1e",64,"0",0,0,0,563,344,"0"
"7226","Mars","1","E",506,"S","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"7227","Earth","0","F",1606,"P","55 Cancri e",53,"0",0,0,754,46,0,"0"
"7228","Mars","0","D",242,"P","TRAPPIST-1e",27,"0",83,0,2621,5,0,"1"
"7229","Europa","1","B",254,"P","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"7230","Mars","0","F",1472,"S","TRAPPIST-1e",25,"0",338,319,32,15,0,"0"
"7231","Earth","0","E",507,"S","55 Cancri e",33,"0",0,0,0,436,224,"1"
"7232","Europa","0","C",289,"S","TRAPPIST-1e",27,"0",0,9,0,40,7621,"0"
"7233","Europa","1","C",251,"P","55 Cancri e",20,"0",0,0,0,0,0,"1"
"7234","Europa","1","B",255,"P","55 Cancri e",39,"0",0,0,0,0,0,"1"
"7235","Mars","0","E",502,"P","TRAPPIST-1e",27,"0",1730,0,379,5,0,"0"
"7236","Mars","1","F",1476,"S","TRAPPIST-1e",19,"0",0,0,0,0,0,"1"
"7237","Earth","0","F",1609,"P","TRAPPIST-1e",22,"0",60,48,0,0,500,"0"
"7238","Earth","0","G",1252,"S","TRAPPIST-1e",3,"0",0,0,0,0,0,"0"
"7239","Earth","0","E",508,"S","TRAPPIST-1e",24,"0",9,769,9,0,0,"0"
